Item #,Download date,Download cancelled,Media type,Downloaded by,Subscription,Account overage,Title,Caption,Contributor,Source,File size,Project code,Download notes,Duplicate downloads
545877563,2020-01-27T23:13:37.1920738,,Photos,klippekort gyldendal,Klippekort,,Construction workers having a break in construction site,"",Westend61,Westend61,5600 x 3733 px (47.41 x 31.61 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1163824629,2020-01-27T23:13:37.1890723,,Photos,klippekort gyldendal,Klippekort,,Arriving To Work By Bike,Bicycle in co-working space,E+,E Plus,6720 x 4480 px (56.90 x 37.93 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
587503716,2020-01-27T23:13:37.1866856,,Photos,klippekort gyldendal,Klippekort,,India - Economy - Slum Versus Wealth,Poverty and wealth visible in one frame with a poor slum area known as Cuff Parade in the foreground and a string of white hi-rise apartments for the wealthy in the background just across the river. (Photo by Viviane Moos/Corbis via Getty Images),Corbis Historical,Corbis Historical,5550 x 3716 px (46.99 x 31.46 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1163948501,2020-01-27T23:13:37.1842273,,Photos,klippekort gyldendal,Klippekort,,Record Number Of Fires Torch Brazil's Amazon Forest,"PORTO VELHO, RONDONIA, BRAZIL - AUGUST 25:  In this aerial image, A section of the Amazon rain forest that has been decimated by wild fires on August 25, 2019 in the Candeias do Jamari region near Porto Velho, Brazil. According to INPE, Brazil's National Institute of Space Research, the number of fires detected by satellite in the Amazon region this month is the highest since 2010.  (Photo by Victor Moriyama/Getty Images)",Getty Images News,Getty Images South America,6000 x 4000 px (50.80 x 33.87 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1158834822,2020-01-27T23:13:37.181376,,Photos,klippekort gyldendal,Klippekort,,"Young girl choosing clothes in a second hand market in summer, zero waste concept",Teenager shopping at a flea market,E+,E Plus,8256 x 5504 px (69.90 x 46.60 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
859692672,2020-01-27T23:13:37.1789457,,Photos,klippekort gyldendal,Klippekort,,Woman using a smart phone while shopping in the city,Shopper woman shopping with a smartphone in a city street. Caucasian female standing along the road holding shopping bags and using mobile phone.,iStock,iStockphoto,6496 x 4331 px (55.00 x 36.67 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
188081072,2020-01-27T23:13:37.1762273,,Photos,klippekort gyldendal,Klippekort,,Hitler In Weimar,"Nazi leader Adolf Hitler (1889 - 1945, in car, right) takes the salute as Sturmabteilung (SA) paramilitaries march past in the market square in Weimar, Germany, 13th November 1930. On the far right is Hitler's personal adjutant, Rudolf Hess (1894 - 1987). (Photo by Hulton Archive/Getty Images)",Hulton Archive,Hulton Archive,4815 x 3572 px - RGB,,Pilot Vg1 (C.E),
576537424,2020-01-27T23:13:37.1732104,,Photos,klippekort gyldendal,Klippekort,,At Least 90 Killed in Attempted Military Coup in Turkey,"ISTANBUL, TURKEY - JULY 16: Supporters of Turkish President Recep Tayyip Erdogan wave flags as they capture a Turkish Army APC after soldiers involved in the coup attempt  have surrendered on Istanbul's Bosphorus bridge in Istanbul, July 16, 2016 Turkey. Istanbul's bridges across the Bosphorus, the strait separating the European and Asian sides of the city, have been closed to traffic.Turkish President Recep Tayyip Erdogan has denounced an army coup attempt, that has left atleast 90 dead 1154 injured in overnight clashes in Istanbul and Ankara. (Photo by Stringer/Getty Images)",Getty Images News,Getty Images Europe,3504 x 2336 px (29.67 x 19.78 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
918267018,2020-01-27T23:13:37.1680011,,Photos,klippekort gyldendal,Klippekort,,Refugee Camp in South Sudan (B&W),"JAMAM, SOUTH SUDAN - APRIL 2012: Jamam refugee camp in Upper Nile State, South Sudan houses 36,500 vulnerable people who have fled across the border from their homes in Blue Nile state to escape the ongoing fighting between Khartoum""u2019s government troops and the Sudanese Peoples Liberation Army. Water is desperately scarce in the camp and as people form long lines at taps in 40 degrees of heat, frustration and fights break out. Nearby at a dried up watering hole, every day dozens of thirsty children dig deep holes and caves into the parched earth to scoop up cups of muddy water. People are weakened by vomiting and diarrhea but NGO's believe the real danger will come when the rains arrive in a few weeks time. Marcel Pelletier, a water engineer with the ICRC says, ""In my ten years' experience as a water engineer in conflict-affected areas, I would say the water shortage in Jamam is as severe as anything I've seen. It is a desperate situation. There is no excess water for washing; it is all used for cooking and drinking. People are digging by hand into the ground on the site of dried-up watering holes and scooping up any water they find. These people are thirsty and are spending six hours outside with jerry cans in the intense heat. The rains will come in about 5 weeks. Far from being the solution, the rains will actually make things worse. The lowland where animals now graze and which people have used as a toilet will flood, turning it into a vast contaminated lake. With no clean water nearby, people will drink directly from it. The health risk is glaring; deadly water related diseases could sweep through the camp like wildfire. We have a real humanitarian crisis on our hands. We only have weeks to prevent it getting worse and indeed spinning out of control""u201d. (Photo by Tom Stoddart/Getty Images)",Hulton Archive,Hulton Archive,5616 x 3744 px (47.55 x 31.70 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
976282962,2020-01-27T23:13:37.164765,,Photos,klippekort gyldendal,Klippekort,,"Beijing National Stadium, also known as the Bird's Nest, Beijing, China","Beijing National Stadium, also known as the Bird's Nest, Beijing, China. (Photo by Warwick Sweeney/Construction Photography/Avalon/Getty Images)",Hulton Archive,Hulton Archive,5150 x 3394 px (43.60 x 28.74 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1162026911,2020-01-27T23:13:37.1624487,,Photos,klippekort gyldendal,Klippekort,,Early Voting in DC:  The Inmate Vote,"WASHINGTON, DC - MARCH 26:
Inmates from the medium and maximum security blocks wait to cast their votes at the DC jail (Department of Corrections) as part of early voting in the city's election on Wednesday, March 26, 2014, in Washington, DC.  D.C. mayoral candidates have been courting the inmate vote, given that the city is one of only three jurisdictions in the country that allows voting behind bars.
(Photo by Jahi Chikwendiu/The Washington Post via Getty Images)",The Washington Post,The Washington Post,3000 x 2001 px (25.40 x 16.94 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
617661146,2020-01-27T23:13:37.1598724,,Photos,klippekort gyldendal,Klippekort,,Protest against violence against women,"Women take part in a march in Sao Paulo on October 23, 2016, to protest against violence against women and in solidarity for the brutal killing of a 16-year-old girl in Mar del Plata The killing, in which the high school student was allegedly raped and impaled on a spike by drug dealers, is just the latest incident of horrific gender violence in Argentina, which has seen more than a year of mass marches to protest brutality against women. (Photo by Cris Faga/NurPhoto via Getty Images)",NurPhoto,NurPhoto,3008 x 2008 px (25.47 x 17.00 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
73947693,2020-01-27T23:13:37.1574519,,Photos,klippekort gyldendal,Klippekort,,Police Enforce Women?s Islamic Dress Code,"TEHRAN, IRAN - APRIL 22:  An Iranian policewoman (L) warns a woman about her clothing and hair during a crackdown to enforce Islamic dress code on April 22, 2007 in Tehran, Iran. Police issued warnings and conducted arrests during an annual pre-summer crackdown, which was given greater prominence this year, according to officials. (Photo by Majid Saeedi/Getty Images)   *** Local Caption ***",Getty Images News,Getty Images Europe,2891 x 1927 px (24.48 x 16.32 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1010543380,2020-01-27T23:13:37.155124,,Photos,klippekort gyldendal,Klippekort,,Close-Up Of Young Man Wearing Virtual Headset Against Trees,"",EyeEm,EyeEm,5616 x 3744 px (47.55 x 31.70 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
944229900,2020-01-27T23:13:37.152765,,Photos,klippekort gyldendal,Klippekort,,Teenage girl talking on phone using digital tablet by brother standing at home,"",Maskot,Maskot,5700 x 3800 px (48.26 x 32.17 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
909076466,2020-01-27T23:13:37.1504296,,Photos,klippekort gyldendal,Klippekort,,"Young woman using laptop, paying with credit card, travel booking","",Westend61,Westend61,5718 x 3812 px (48.41 x 32.27 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
953972896,2020-01-27T23:13:37.1472729,,Photos,klippekort gyldendal,Klippekort,,Teen with long hair looks at phone on bed,"",DigitalVision,Digital Vision,3403 x 5100 px (28.81 x 43.18 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1049350040,2020-01-27T23:13:37.1446934,,Photos,klippekort gyldendal,Klippekort,,Fake news,Fake news television broadcast screen illustration. Fake news and misinformation concept.,iStock,iStockphoto,4000 x 3000 px (33.87 x 25.40 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
928235500,2020-01-27T23:13:37.1420731,,Photos,klippekort gyldendal,Klippekort,,Group of high school students writing a test in the classroom.,Large group of students sitting in the classroom and writing a test.,E+,E Plus,6075 x 3993 px (51.44 x 33.81 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1137620178,2020-01-27T23:13:37.1394184,,Photos,klippekort gyldendal,Klippekort,,Teenage boy studies in school library,African American teenage boy writes something in a notebook while studying in the campus library. An open laptop is on the table. He is wearing wireless headphones.,E+,E Plus,5760 x 3840 px (48.77 x 32.51 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1180593995,2020-01-27T23:13:37.1359538,,Photos,klippekort gyldendal,Klippekort,,High angle view male student assisting female classmate at desk in classroom,"",Maskot,Maskot,5700 x 3800 px (48.26 x 32.17 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
941758360,2020-01-27T23:13:37.1250165,,Photos,klippekort gyldendal,Klippekort,,"Teenager girl in math class overwhelmed by the math formula. Pressure, Education, Success concept.","Teenager girl in math class overwhelmed by the math formula. Pressure, Education, Success concept.",iStock,iStockphoto,4928 x 3280 px (41.72 x 27.77 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
165721122,2020-01-27T06:31:15.097,,Illustrations,klippekort gyldendal,Klippekort,,United Kingdom Map in green,"A classy green United Kingdom map with Ireland on a grid. Good for your presentations, websites and for printing. All elements are easy to edit. Hires JPEG and EPS file included!",DigitalVision Vectors,Digital Vision Vectors,Vector (EPS) – Scalable to any size,"",Enter 8 (LAa),
943023056,2020-01-26T23:21:13.5697202,,Photos,klippekort gyldendal,Klippekort,,Drug addict buying narcotics and paying,Drug addict buying narcotics and paying,Moment,Moment RF,7952 x 5304 px (67.33 x 44.91 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1001139972,2020-01-26T23:20:40.9486021,,Photos,klippekort gyldendal,Klippekort,,Crime scene,Detectives and forensics on murder crime scene collecting evidence,E+,E Plus,6720 x 4480 px (56.90 x 37.93 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
71077065,2020-01-24T02:56:47.5237777,,Illustrations,klippekort gyldendal,Klippekort,,Robot in running position with graph in background (Digitally Generated),"",Stockbyte,Stockbyte,4455 x 2350 px (37.72 x 19.90 cm) - 300 dpi - RGB,,"Kontekst Basisbok fagdag, AS",Duplicate download
71077065,2020-01-24T02:56:46.1072915,,Illustrations,klippekort gyldendal,Klippekort,,Robot in running position with graph in background (Digitally Generated),"",Stockbyte,Stockbyte,4455 x 2350 px (37.72 x 19.90 cm) - 300 dpi - RGB,,"Kontekst Basisbok fagdag, AS",
1065115034,2020-01-20T23:02:32.9018614,,Photos,klippekort gyldendal,Klippekort,,Daily life in London,"London classic vintage cabs in the streets of the center of the City of London in England, UK. The famous cabs are the so-called Hackney carriage. The most popular models are LTI TX2 cab, LTI FX4 cab, LEVC TX cab, TX1 cab. (Photo by Nicolas Economou/NurPhoto via Getty Images)",NurPhoto,NurPhoto,4200 x 2800 px (35.56 x 23.71 cm) - 300 dpi - RGB,,Explore 5 My Book (C.E),
52111483,2020-01-20T23:01:55.285644,,Photos,klippekort gyldendal,Klippekort,,Sophie Countess Of Wessex Waxwork,"LONDON, UNITED KINGDOM - FEBRUARY 08:  Royal Brides Waxworks At Madame Tussauds. The Wax Figure Of The Princess Of Wales Is In A Replica Wedding Dress Made By The  Original Dress Designer. Behind Are Replicas Of Sarah Duchess Of York And Sophie Countess Of Wessex  (Photo by Tim Graham Photo Library via Getty Images)",Tim Graham Photo Library,Tim Graham Photo Library,1994 x 1310 px (70.34 x 46.21 cm) - 72 dpi - RGB,,Explore 5 My Book (C.E),
1151562374,2020-01-20T23:01:26.041464,,Photos,klippekort gyldendal,Klippekort,,The Spice Girls Perform At Croke Park - Tour Opener,"DUBLIN, IRELAND - MAY 24: Mel B, Emma Bunton, Geri Halliwell and Melanie C of The Spice Girls perform on the first night of the bands tour at Croke Park on May 24, 2019 in Dublin, Ireland. (Photo by Dave J Hogan/Getty Images)",Getty Images Entertainment,Getty Images Europe,4745 x 3163 px (40.17 x 26.78 cm) - 300 dpi - RGB,,Explore 5 My Book (C.E),
491332152,2020-01-19T23:13:04.4711683,,Photos,klippekort gyldendal,Klippekort,,rot apple with  fungi,rot apple with  fungi on white background,iStock,iStockphoto,5184 x 3456 px (43.89 x 29.26 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
514803619,2020-01-18T04:02:48.6568975,,Photos,klippekort gyldendal,Klippekort,,Large Norway maple tree (Acer platanoides) isolated on white.,Large Norway maple tree (Acer platanoides) isolated on white.,iStock,iStockphoto,3957 x 5235 px (33.50 x 44.32 cm) - 300 dpi - RGB,,Refleks 1 Elevbok,
1168259590,2020-01-18T03:36:28.7367093,,Photos,klippekort gyldendal,Klippekort,,Blue berries of blueberries on the bushes. Berries in tundra,Blue berries of blueberries on the bushes. Berries in the tundra,iStock,iStockphoto,2325 x 1744 px (19.68 x 14.77 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
583878214,2020-01-17T07:39:30.6386614,,Photos,klippekort gyldendal,Klippekort,,USA - Gang Sign Culture in Los Angeles,"Grape Street Watts members pose with a bottle of Silver Satin liquor which they drink mixed with grape Cool-Aid . The Grape Street Watts Crips are a mostly African American street gang based in the Jordan Downs housing project in Watts. Their main enemies are the Bounty Hunter Bloods who are based in the neighboring Nickerson Gardens neighborhood, although their rivalry has ebbed since the gang truce following the 1992 Los Angeles riots.  (Photo by Axel Koester/Corbis via Getty Images)",Corbis Historical,Corbis Historical,4200 x 2792 px (35.56 x 23.64 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
74306805,2020-01-17T07:39:30.6360727,,Photos,klippekort gyldendal,Klippekort,,Tupac Shakur At Club Amazon,"NEW YORK - JULY 23: (L-R) Rappers Notorious B.I.G., Tupac Shakur and Redman pose for a portrait at Club Amazon on July 23, 1993 in New York, New York. (Photo by Al Pereira/Michael Ochs Archives/Getty Images)",Michael Ochs Archives,Michael Ochs Archives,3398 x 2400 px (28.77 x 20.32 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
88426688,2020-01-17T07:39:30.6335283,,Photos,klippekort gyldendal,Klippekort,,Photo of Amy WINEHOUSE,"NETHERLANDS - MARCH 11:  ROTTERDAM  Photo of Amy WINEHOUSE, Amy Winehouse, Rotterdam 11-03-2004  (Photo by Rob Verhorst/Redferns)",Redferns,Redferns,2252 x 3543 px (19.07 x 30.00 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
1133350248,2020-01-17T07:39:30.6312939,,Photos,klippekort gyldendal,Klippekort,,GRM Daily Presents The Rated Legend Tribute Show In Memory Of Cadet,"LONDON, ENGLAND - MARCH 02:  Dave performs on stage during GRM Daily Presents The Rated Legend Tribute Show In Memory Of Cadet at Brixton Academy on March 2, 2019 in London, England.  (Photo by Ollie Millington/Redferns)",Redferns,Redferns,1997 x 3000 px (16.91 x 25.40 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
3231938,2020-01-17T07:39:30.6285684,,Photos,klippekort gyldendal,Klippekort,,Bobby Kennedy,"20th May 1960:  American politician Robert Kennedy (1925 - 1968) laughs while sitting on top of a desk, Los Angeles, California.  (Photo by American Stock/Getty Images)",Archive Photos,Archive Photos,2971 x 3703 px (25.15 x 31.35 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
937981990,2020-01-17T07:39:30.6262244,,Photos,klippekort gyldendal,Klippekort,,"March For Our Lives - Washington, DC","WASHINGTON, DC - MARCH 24: Emma Gonzalez attends March For Our Lives on March 24, 2018 in Washington, DC.  (Photo by Noam Galai/WireImage)",WireImage,WireImage,3000 x 2012 px (25.40 x 17.03 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
584169068,2020-01-17T07:39:30.6238031,,Photos,klippekort gyldendal,Klippekort,,Exploring Downtown San Diego,"SAN DIEGO, CA - JULY 23:  A man sleeps along a sidewalk as others head to a shelter for homeless set up at a downtown baseball field on July 23, 2016, in San Diego, California. San Diego, with its large, permenent military population, has become a popular summer destination for tourists, but the increasingly dangerous homeless population has taken over many downtown areas. (Photo by George Rose/Getty Images)",Getty Images News,Getty Images North America,2575 x 3770 px (21.80 x 31.92 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
600964036,2020-01-17T07:39:30.6214614,,Photos,klippekort gyldendal,Klippekort,,Yuval Noah Harari presents his new book,"Professor Yuval Noah Harari, author and Professor of History at the Hebrew University of Jerusalem, speaks about themes from his new book 'Homo Deus: A Brief History of Tomorrow' on September 8, 2016 at the Dancehouse Theatre as part of the Manchester Literature Festival in Manchester, England. (Photo by Jonathan Nicholson/NurPhoto via Getty Images)",NurPhoto,NurPhoto,6016 x 4016 px (50.94 x 34.00 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
514677832,2020-01-17T07:39:30.6187025,,Photos,klippekort gyldendal,Klippekort,,African American Rioter Being Forcefully Arrest,"(Original Caption) 8/12/1965- Los Angeles, CA: Policemen force a rioter here into a police car during second night in a row of rioting. The rioters, led by a hard core of 300 hoodlums, were controlled by heavily armed police. (Original Caption)",Bettmann,Bettmann,2869 x 2893 px (24.29 x 24.49 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
629565571,2020-01-17T07:39:30.6136397,,Photos,klippekort gyldendal,Klippekort,,Governor Davey's Proclamation. An illustrated proclamation issued in Tasmania by the British government,"Governor Davey's Proclamation. An illustrated proclamation issued in Tasmania by the British government after the 1st November 1828.It set out values for equality and peaceful relations between Indigenous people and settlers. The proclamation was intended to explain martial law during the period referred to as the Black War. The scenes that depict Aborigines, British military and settlers. (Photo by: Universal History Archive/Universal Images Group via Getty Images)",Universal Images Group,Universal Images Group Editorial,3830 x 5475 px (32.43 x 46.36 cm) - 300 dpi - RGB,,E1 Elevbok (C.E),
101745809,2020-01-17T05:31:50.7142829,,Photos,klippekort gyldendal,Klippekort,,Kids Football in Soweto-2010 FIFA World Cup,"JOHANNESBURG, SOUTH AFRICA - JUNE 07:  Local children play football on dirt pitches in a Soweto township on June 7, 2010 in Johannesburg, South Africa. The 2010 FIFA World Cup kicks off in South Africa on 11th June.  (Photo by Cameron Spencer/Getty Images)",Getty Images Sport,Getty Images AsiaPac,3500 x 2334 px (29.63 x 19.76 cm) - 300 dpi - RGB,,"For project Refleks 1 , textbook, text on children's rights.  OK from Martin Berntzen pr mail january 17th 2020",
547695899,2020-01-17T04:16:13.6482638,,Photos,klippekort gyldendal,Klippekort,,Reef scene,"A healthy coral reef thriving with life. Hard corals, soft corals, Anthias fish and lots of others build up a small ecosystem around scattered underwater mounts. Red Sea, Egypt.",Moment,Moment RF,3878 x 2730 px (32.83 x 23.11 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
73985279,2020-01-17T02:56:45.5575346,,Photos,klippekort gyldendal,Klippekort,,A mother posing next to her baby in a carriage on a sidewalk,"",fStop,fStop,5002 x 3354 px (42.35 x 28.40 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
157675096,2020-01-17T02:56:45.5447942,,Photos,klippekort gyldendal,Klippekort,,Little Girl Dancing on Stage in 1958.Black And White.,Girl dancing in 1959.,E+,E Plus,2000 x 2755 px (16.93 x 23.33 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
666705738,2020-01-17T02:56:45.5359232,,Photos,klippekort gyldendal,Klippekort,,Three generations real family portrait outdoors in summer.,"Two grand-parents, four parents and six children. Real three generation family portrait outdoors near a lake at the end of a gorgeous summer day. Horizontal three quarter length shot with copy space. This was taken in Quebec, Canada.",E+,E Plus,6797 x 4536 px (57.55 x 38.40 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
129302159,2020-01-17T02:56:45.5269255,,Photos,klippekort gyldendal,Klippekort,,Caucasian father watching son drawing on wall with crayon,"",DigitalVision,Digital Vision,4186 x 4186 px (35.44 x 35.44 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
503848113,2020-01-17T02:56:45.5182934,,Photos,klippekort gyldendal,Klippekort,,Students raising hands in classroom,"",Tetra images,Tetra images RF,5125 x 3412 px (43.39 x 28.89 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
926347088,2020-01-17T02:56:45.5058182,,Photos,klippekort gyldendal,Klippekort,,Aerial view of townscape,"",Johner Images Royalty-Free,Johner Images Royalty-Free,7200 x 4796 px (60.96 x 40.61 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
1144647656,2020-01-17T02:56:45.4967513,,Photos,klippekort gyldendal,Klippekort,,"A red lighthouse in Bømlo, Norway","A red lighthouse standing tall on an island to aid maritime pilots navigate the sea in Bømlo, Norway. A house for the lighthouse caretaker can also be seen nearby.",Moment,Moment RF,4821 x 3614 px (40.82 x 30.60 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
982227744,2020-01-17T02:56:45.4876818,,Photos,klippekort gyldendal,Klippekort,,The beech,"",500px,500px,2736 x 3648 px (23.16 x 30.89 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
587512521,2020-01-17T02:56:45.4788349,,Photos,klippekort gyldendal,Klippekort,,Picturing Spring,Bumble bee on young flower at the maple tree.,Moment Open,Moment Open,3008 x 2000 px (25.47 x 16.93 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
515029033,2020-01-17T02:56:45.4516343,,Photos,klippekort gyldendal,Klippekort,,Little girl showing palm with the word STOP on it,"",Westend61,Westend61,3840 x 5760 px (32.51 x 48.77 cm) - 300 dpi - RGB,,Refleks 1 elevbok,
736835641,2020-01-16T10:14:02.0548462,,Photos,klippekort gyldendal,Klippekort,,Close-Up Of Ancient Latin Writing On Marble,"Photo Taken In Italy, Roma",EyeEm,EyeEm,4796 x 3197 px (40.61 x 27.07 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
494497678,2020-01-16T10:14:02.0520085,,Photos,klippekort gyldendal,Klippekort,,milky way at dawn and silhouette of a telescope,milky way at dawn and silhouette of a telescope,iStock,iStockphoto,4500 x 3682 px (38.10 x 31.17 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
675272918,2020-01-16T10:14:02.049311,,Photos,klippekort gyldendal,Klippekort,,Vervet mother with baby,Vervet monkey mother grooming her baby looks at the Marabou storks flying up. Marabou storks are birds of prey and their flight cautions the vervet mother who is now ready to run for cover.,Photodisc,Photodisc,3456 x 5184 px (29.26 x 43.89 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
90094882,2020-01-16T10:14:02.0465531,,Photos,klippekort gyldendal,Klippekort,,young boy lying on floor playing with toy cars,"",DigitalVision,Digital Vision,5220 x 3480 px (44.20 x 29.46 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
140238090,2020-01-16T10:14:02.0436184,,Photos,klippekort gyldendal,Klippekort,,Interior view of an aircraft flight simulator.,"The Transport Systems Research Vehicle (TSRV) Simulator is a fixed base programmable simulator used for flight management research at NASA's Langley Research Center. The simulator has 8 size D CRT displays, hydraulic side stick pilot controls, an out the window computer drawn scene, and a Boeing 737 center console. This simulator is an excellent research tool for such projects as the Cockpit Weather Information (CWIN) System.",Stocktrek Images,Stocktrek Images,4638 x 3840 px (39.27 x 32.51 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
691102033,2020-01-16T10:14:02.0408394,,Photos,klippekort gyldendal,Klippekort,,Close-Up Of Ladybug On Flower,"",EyeEm,EyeEm,4096 x 2730 px (34.68 x 23.11 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
138537686,2020-01-16T10:14:02.03843,,Photos,klippekort gyldendal,Klippekort,,Fresh yeast,"",PhotoAlto Agency RF Collections,PhotoAlto,3508 x 5256 px (29.70 x 44.50 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
698063394,2020-01-16T10:14:02.0360967,,Photos,klippekort gyldendal,Klippekort,,Bacteria culture,Colonies of bacteria in petri dish (blood agar),iStock,iStockphoto,5533 x 3689 px (46.85 x 31.23 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
157640467,2020-01-16T10:14:02.033641,,Photos,klippekort gyldendal,Klippekort,,Close-up of 3d Teflon molecule model,"A ball and stick model of a Polytetrafluoroethylene molecule, also known as PTFE or most commonly Teflon. It is a polymer consisting of only carbon and fluorine atoms. It is used as a non-stick coating for cookware, as a lubricant, and it is also used to contain highly reactive chemicals as it is extremely non-reactive.",E+,E Plus,5333 x 4000 px (45.15 x 33.87 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
181047049,2020-01-16T10:14:02.0309973,,Photos,klippekort gyldendal,Klippekort,,hiker drinking water from river,"""female hiker drinking water from river, selective focus on womanCHECK OTHER SIMILAR IMAGES IN MY PORTFOLIO....""",E+,E Plus,5250 x 3500 px (44.45 x 29.63 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1155842940,2020-01-16T10:14:02.0285888,,Photos,klippekort gyldendal,Klippekort,,Scenic View Of Land Against Sky During Sunset,"Photo taken in Phetchaburi, Thailand",EyeEm,EyeEm,5854 x 3768 px (49.56 x 31.90 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
71102119,2020-01-16T10:14:02.0260144,,Photos,klippekort gyldendal,Klippekort,,Close-up of a mid adult woman cutting an onion,"",Rubberball Productions,Rubberball,5100 x 3824 px (43.18 x 32.38 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
119014359,2020-01-16T10:14:02.0232452,,Photos,klippekort gyldendal,Klippekort,,Solar panels and wind turbines in field,"",Cultura,Cultura RF,5540 x 3750 px (46.91 x 31.75 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
114321841,2020-01-16T10:14:02.0202462,,Photos,klippekort gyldendal,Klippekort,,Fireplace,"Fireplace, featuring two big logs on grate, burning hot, flames spawning between them.",Moment,Moment RF,4091 x 2727 px (34.64 x 23.09 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
172701636,2020-01-16T10:14:02.0148162,,Photos,klippekort gyldendal,Klippekort,,People on a Rollercoaster,People on a rollercoaster,E+,E Plus,3504 x 2336 px (29.67 x 19.78 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
639549057,2020-01-16T10:14:02.007263,,Illustrations,klippekort gyldendal,Klippekort,,"Big Bang, conceptual image","Big Bang, conceptual image. Computer illustration representing the origin of the universe. The term Big Bang describes the initial expansion of all the matter in the universe from an infinitely compact state 13.7 billion years ago. The initial conditions are not known, but less than a second after the beginning, temperatures were trillions of degrees Celsius and the primordial universe was much smaller than an atom. It has been expanding and cooling ever since. Matter formed and coalesced into the galaxies, which are observed to be moving away from each other. Background radiation in the universe is considered a remnant of the Big Bang.",Science Photo Library,Science Photo Library RF,5000 x 3750 px (42.33 x 31.75 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1162762317,2020-01-16T10:14:02.0044437,,Photos,klippekort gyldendal,Klippekort,,"Windmills for renewable electric production in Zaragoza Province, Spain.","",Cavan,Cavan Images RF,4634 x 6953 px (39.23 x 58.87 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
525554669,2020-01-16T10:14:02.0020782,,Photos,klippekort gyldendal,Klippekort,,Winter warm,"",Moment,Moment RF,4288 x 2848 px (36.31 x 24.11 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
